temperature_null_frac,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_slope,temperature_delta,humidity_null_frac,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_slope,humidity_delta,pressure_null_frac,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_slope,pressure_delta,light_null_frac,light_mean,light_std,light_min,light_max,light_slope,light_delta,voltage_null_frac,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_slope,voltage_delta,current_null_frac,current_mean,current_std,current_min,current_max,current_slope,current_delta,voltage_sag_frac,voltage_swell_frac,voltage_dropout_frac,vibration_sum,vibration_max,vibration_active_frac,vibration_burst_max_s,motion_frac,motion_transitions,motion_longest_run_s,abs_humidity_mean,abs_humidity_std,abs_humidity_slope,dewpoint_mean,temp_rh_corr,run_id,atm_id,window_start_ts,window_end_ts,label,stage1,fine_state,purity,ambiguous,severity,run_subtype,time_to_failure_s
0,29.4008,0.0508295,29.31,29.56,0.0297693,0.23,0,52.9693,0.155892,52.52,53.24,-0.0990758,-0.64,0,1005.15,0.082213,1004.99,1005.3,-0.0100464,0,0,249.998,6.3502,226.1,257,-2.55243,-22.8,0,231.565,12.8041,188.9,265.2,0.717779,0.5,0,1.41961,0.00626506,1.404,1.4384,2.63363e-05,0.0048,0.0233333,0.126667,0,3,1,0.01,1,0.0733333,1,22,13.711,0.0209839,-0.0020178,18.8176,-0.873279,RUN_00093,ATM_043,1798867514,1798867813,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,28.9373,POWER_INSTABILITY,
0,29.5109,0.0738705,29.35,29.64,0.0463918,0.24,0,54.8342,0.356827,54.23,55.46,-0.238811,-1.15,0,1007.42,0.0933649,1007.18,1007.62,-0.0578385,-0.34,0,329.164,10.7031,313,344,2.18732,-1.2,0,232.709,1.4052,229.9,235.8,0.872924,4.4,0,1.42382,0.00626739,1.4016,1.44,0.00031595,0.0104,0,0,0,10,3,0.02,5,0.403333,2,121,14.2641,0.0403167,-0.0236388,19.4744,-0.945942,RUN_00125,ATM_011,1801628164,1801628463,NORMAL,HEALTHY,NORMAL,1,False,42.0289,TAMPER,
0,44.7422,0.0859846,44.56,44.9,0.0579245,0.22,0,22.7836,0.0917875,22.57,23,-0.0535242,-0.34,0.00333333,1006.7,0.0902278,1006.52,1006.88,-0.0578321,-0.17,0,188.144,1.3746,184.3,192,0.0381431,0.7,0,231.87,0.853553,229.5,233.9,-0.363723,-2.1,0,0.91508,0.00403934,0.9024,0.9256,0.00018365,0.0096,0,0,0,1,1,0.00333333,1,0,0,0,13.6127,0.0353658,0.00979299,18.7295,-0.829115,RUN_00044,ATM_012,1794594265,1794594564,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9883,FAN_STALL,
0,29.7062,0.139877,29.39,29.94,-0.0954148,-0.42,0,53.4864,0.390627,52.84,54.32,0.264601,1.13,0,1007.76,0.0394754,1007.65,1007.85,-0.000242936,0.06,0,421.714,7.82094,398.3,428.4,3.30604,25.3,0,228.354,0.815242,226.1,230.4,-0.380256,-2.1,0,1.41494,0.00582292,1.3992,1.4304,-3.51471e-05,-0.004,0,0,0,13,3,0.02,4,0.13,1,39,14.0617,0.0268216,-0.00792906,19.2552,-0.974974,RUN_00131,ATM_012,1802132712,1802133011,NORMAL,HEALTHY,NORMAL,1,False,43.1048,TAMPER,
0,29.7855,0.0397167,29.7,29.89,-0.00711915,0.05,0,55.1874,0.141597,54.9,55.46,0.0500852,-0.06,0,1008.4,0.0833555,1008.24,1008.58,-0.046802,-0.22,0,170.092,10.6725,158.1,188.2,0.482876,-24,0,229.895,1.28858,227.1,232.8,0.763483,2.7,0,1.41299,0.00576013,1.396,1.4328,4.47365e-05,-0.0064,0,0,0,29,5,0.0366667,4,0.653333,3,125,14.5782,0.024883,0.00810968,19.833,-0.778401,RUN_00107,ATM_025,1800087022,1800087321,NORMAL,HEALTHY,NORMAL,1,False,41.918,TAMPER,
0,28.6208,0.0806458,28.41,28.75,-0.0527959,-0.23,0,49.8151,0.245675,49.45,50.4,0.159182,0.63,0,1008.98,0.0940606,1008.77,1009.16,-0.0561269,-0.15,0,196.268,1.5076,192.1,199.8,0.0420125,2.8,0,230.66,0.811336,228.5,232.7,-0.25976,-1.7,0,1.41725,0.0619912,1.1976,1.6024,0.00105601,-0.012,0,0,0,3,1,0.01,1,0,0,0,12.2502,0.0202639,0.00227615,17.123,-0.944964,RUN_00193,ATM_039,1807532489,1807532788,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,32.1381,SENSOR_NOISE,
0,28.0674,0.0535264,27.98,28.21,-0.0303519,-0.15,0,57.4687,0.199631,56.84,57.75,0.12206,0.76,0,1009.27,0.11124,1009.06,1009.45,-0.0673642,-0.18,0,188.893,1.44467,184.6,192.7,-0.00816276,-0.2,0,231.525,2.38851,221.2,234.3,-0.452176,1.3,0,1.41588,0.00601075,1.4016,1.432,8.33503e-05,0,0,0,0,1,1,0.00333333,1,0,0,0,13.7125,0.0227678,0.00595353,18.8847,-0.88889,RUN_00133,ATM_020,1802348395,1802348694,NORMAL,HEALTHY,NORMAL,1,False,36.0909,TAMPER,
0,29.3312,0.0575433,29.2,29.47,-0.025464,-0.09,0,53.9789,0.384941,53.41,54.8,0.240622,0.97,0,1007.77,0.0573537,1007.66,1007.93,0.0323652,0.24,0,260.71,8.46965,243.9,271.3,4.01985,15.3,0,232.226,0.605564,230.8,233.7,0.151784,-0.4,0,1.41061,0.00539228,1.3984,1.4232,0.000270083,0.0024,0,0,0,14987,118,0.98,164,0.986667,2,164,13.8837,0.0652417,0.0418512,19.0553,-0.849783,RUN_00109,ATM_040,1800249024,1800249323,TAMPER,ABNORMAL,TAMPER,1,False,44.3519,TAMPER,
0,36.4704,0.306944,35.92,37,0.212217,1.04,0,34.9104,0.688035,33.73,36.28,-0.475008,-2.47,0,1006.54,0.0609077,1006.39,1006.68,0.0327168,0.11,0,187.973,1.45748,184.2,192.4,-0.0697581,-0.7,0,233.04,0.873232,230.1,234.9,0.0976518,2.7,0,0.91552,0.0039598,0.9064,0.9272,-1.31841e-05,0.0024,0,0,0,2,1,0.00666667,1,0,0,0,13.4222,0.0467487,-0.0273755,18.5064,-0.995022,RUN_00044,ATM_012,1794588385,1794588684,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9883,FAN_STALL,
0,29.4945,0.0613247,29.35,29.6,0.0372519,0.16,0,54.6438,0.141923,54.42,55.03,-0.0640591,-0.22,0,1009.62,0.0947491,1009.43,1009.82,0.0594893,0.24,0,176.447,1.37296,172.3,180.7,0.060894,1.6,0,230.611,1.34732,227.4,233.5,-0.854423,-5,0,1.41866,0.00624159,1.4016,1.44,-1.36322e-05,-0.0072,0,0,0,1,1,0.00333333,1,0,0,0,14.1683,0.0299016,0.0133229,19.4036,-0.805429,RUN_00101,ATM_010,1799569277,1799569576,NORMAL,HEALTHY,NORMAL,1,False,1704,POWER_OUTAGE,
0,28.0456,0.0741171,27.85,28.17,-0.0476393,-0.29,0,90.369,0.301655,89.85,91.08,0.201207,0.86,0,1007.55,0.0624182,1007.44,1007.71,0.034922,0.1,0,176.418,1.32058,172.4,180.4,0.117891,0,0,228.068,1.3049,225.5,231.2,-0.721227,-2.9,0,1.42118,0.00588075,1.4056,1.4368,0.000265368,0.0056,0,0,0,2,1,0.00666667,1,0,0,0,21.8481,0.0383596,-0.013266,26.3192,-0.936949,RUN_00055,ATM_038,1795619294,1795619593,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.624,HIGH_HUMIDITY,
0,29.376,0.132444,29.12,29.62,-0.0868887,-0.24,0,56.3422,0.391154,55.68,57.14,0.257185,0.67,0,1007.96,0.0767285,1007.41,1008.74,-0.0111813,-0.1,0,371.288,11.8385,354.8,388.4,3.43284,1,0,229.292,0.778786,227.3,231.5,-0.376011,-1.8,0,1.41375,0.00643108,1.3984,1.4312,1.24055e-05,0.0024,0,0,0,29,9,0.0366667,4,0.496667,2,104,14.5413,0.0241941,-0.00659796,19.786,-0.979556,RUN_00184,ATM_019,1806706901,1806707200,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,0.4516,SENSOR_SPIKE,
0,28.5657,0.0978054,28.39,28.77,0.0660541,0.27,0,81.9781,0.43859,81.19,82.69,-0.301308,-1.42,0,1007.77,0.0471661,1007.64,1007.92,0.0186511,0.04,0,171.309,1.35228,167,175.3,-0.0563873,-0.9,0,228.628,0.695031,226.9,230.7,0.230524,1.4,0,1.41297,0.00620946,1.396,1.4328,-0.000405797,-0.0096,0,0,0,2,1,0.00666667,1,0,0,0,20.3769,0.028871,0.00296332,25.1857,-0.970719,RUN_00063,ATM_037,1796305317,1796305616,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5534,HIGH_HUMIDITY,
0,29.6201,0.111213,29.41,29.8,0.0725313,0.31,0,77.9394,0.23503,77.55,78.76,0.125547,0.99,0,1006.54,0.0629943,1006.38,1006.68,0.00673434,0,0,190.79,11.6919,177.2,210.6,-5.89673,-7.2,0,232.29,2.77221,220.3,234.8,-0.440556,0.6,0,1.42388,0.0060438,1.4104,1.4424,0.000146615,0.0072,0,0,0,21,4,0.0333333,5,0.65,2,195,20.6256,0.180558,0.123244,25.362,0.564805,RUN_00050,ATM_011,1795157303,1795157602,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5939,HIGH_HUMIDITY,
0,29.0598,0.0995102,28.85,29.22,-0.0665094,-0.29,0,54.2203,0.417339,53.52,54.97,0.285508,1.22,0,1009.02,0.0868212,1008.81,1009.17,0.0436968,0.17,0,232.415,1.81478,226.7,238,0.835999,0.1,0,228.692,10.7838,194.3,266.9,-1.54756,0.2,0,1.41177,0.00573591,1.3936,1.4264,-0.000135468,-0.0008,0.0833333,0.0166667,0,0,0,0,0,0,0,0,13.7077,0.0350946,0.0192048,18.8753,-0.968387,RUN_00089,ATM_035,1798490370,1798490669,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,27.9728,POWER_INSTABILITY,
0,29.2901,0.0543169,29.17,29.41,-0.0301141,-0.21,0,52.9716,0.135246,52.62,53.27,-0.0576118,-0.04,0,1007.63,0.0505211,1007.51,1007.74,0.0056854,0.05,0,187.905,9.33301,179.3,211.2,-2.84019,18.1,0.00333333,227.5,0,227.5,227.5,0,0,0,1.42069,0.00619244,1.4016,1.4352,0.000204152,0.0056,0,0,0,13,2,0.0366667,3,0.83,3,234,13.5882,0.0608063,-0.0393307,18.716,0.170317,RUN_00162,ATM_028,1804833927,1804834226,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,29.2196,0.0782956,29.04,29.36,0.0510586,0.26,0,57.4308,0.103034,57.22,57.73,-0.0352537,-0.27,0,1006.9,0.0360287,1006.77,1006.99,0.0148659,0.18,0,378.95,1.75775,374.1,383.4,-0.70479,-2.8,0,267.149,0.836201,265,269.6,0.263815,0.5,0,1.41079,0.00614577,1.3928,1.4344,0.000408186,-0.0096,0,1,0,1,1,0.00333333,1,0,0,0,14.7087,0.0558524,0.0349835,19.9495,-0.604145,RUN_00083,ATM_030,1797995048,1797995347,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,39.0042,POWER_OVERVOLTAGE,
0,33.4547,0.0340333,33.36,33.54,0.0169029,0.05,0,47.0044,0.192402,46.69,47.46,-0.125295,-0.65,0,1007.75,0.0558204,1007.63,1007.89,0.0300438,0.1,0,445.759,1.58578,440.1,451.9,-0.320328,-3.6,0,226.956,0.693876,224.8,229.3,0.0452725,-0.7,0,1.88175,0.00759267,1.8632,1.9032,0.00058966,0.0064,0,0,0,3,1,0.01,1,0,0,0,15.3206,0.046941,-0.0274215,20.6074,-0.746222,RUN_00030,ATM_021,1793411858,1793412157,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.6838,COOLING_DEGRADATION,
0,28.3447,0.0444327,28.2,28.42,0.021489,0.06,0,54.6909,0.22854,54.31,55.21,-0.151371,-0.84,0,1008.39,0.0544163,1008.25,1008.5,-0.0261443,-0.1,0,185.894,7.02616,163.9,191.9,2.59017,25,0,235.99,1.01619,233.3,238.7,-0.444434,-0.8,0,1.45851,0.00621339,1.4416,1.476,0.000148567,-0.0096,0,0,0,10,6,0.0166667,1,0.116667,1,35,13.2643,0.0363209,-0.0201761,18.3509,-0.776895,RUN_00173,ATM_024,1805809996,1805810295,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,19.4077,SENSOR_BIAS,
0,28.8927,0.129465,28.66,29.11,-0.0882522,-0.43,0,49.148,0.585738,48.25,50.17,0.403116,1.81,0,1007.64,0.038649,1007.54,1007.73,0.00461885,-0.09,0,188.778,1.44238,184.2,193.2,0.0607487,1.3,0,229.282,0.632357,227.5,230.8,-0.0356991,1.3,0,1.42125,0.00620364,1.4016,1.44,3.54137e-06,0.004,0,0,0,1,1,0.00333333,1,0,0,0,12.2948,0.0594107,0.0386482,17.1582,-0.98296,RUN_00144,ATM_042,1803222527,1803222826,NORMAL,HEALTHY,NORMAL,1,False,38.3719,TAMPER,
0,39.2437,0.288456,38.76,39.75,0.198306,0.94,0,28.3073,0.479524,27.46,29.14,-0.328672,-1.68,0,1005.93,0.0683688,1005.77,1006.1,0.0168709,-0.05,0,402.653,9.41977,383.3,411.4,-1.83694,-2.3,0,233.687,1.03235,227.1,235.4,0.14481,1.6,0,0.919552,0.00399464,0.9088,0.9312,-0.000289753,-0.0064,0,0,0,14,4,0.0233333,3,0.276667,2,83,12.6447,0.0341523,-0.0126556,17.5669,-0.990932,RUN_00047,ATM_043,1794877519,1794877818,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.99,FAN_STALL,
0.00333333,29.5008,0.132226,29.22,29.73,-0.0901862,-0.46,0,53.6983,0.392003,52.98,54.5,0.268658,1.42,0,1005.6,0.0746657,1005.44,1005.76,-0.000530273,-0.24,0,308.275,1.81698,302.8,312.3,-0.86075,-2.5,0,222.319,13.2588,185.6,231.4,-0.27299,-1.8,0,1.41952,0.00636655,1.4016,1.4384,-0.000105015,-0.0112,0.133333,0,0,1,1,0.00333333,1,0,0,0,13.9793,0.0212048,-0.00285481,19.1287,-0.981479,RUN_00093,ATM_043,1798863734,1798864033,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,28.9373,POWER_INSTABILITY,
0,28.6775,0.0879133,28.46,28.83,-0.044599,-0.17,0,53.6352,0.326758,53.17,54.38,0.198022,0.97,0,1008,0.0493403,1007.9,1008.12,0.00235136,-0.01,0,262.204,12.1987,245,277.4,7.50836,29.2,0,229.31,2.04558,217.3,231.8,-0.394686,-1.4,0,1.41719,0.00591333,1.4008,1.4328,-0.000102081,-0.008,0,0,0,17,3,0.0266667,4,0.47,1,141,13.2671,0.0303884,0.0148177,18.3481,-0.934521,RUN_00140,ATM_005,1802898866,1802899165,NORMAL,HEALTHY,NORMAL,1,False,44.4424,TAMPER,
0,33.4542,0.408827,32.7,34.16,0.282877,1.4,0,40.8596,0.915945,39.32,42.6,-0.632843,-3.14,0,1008.81,0.117044,1008.58,1009.02,0.0685654,0.22,0,10.6917,0.795087,8.7,13.1,0.0562286,-0.7,0,0.896667,0.40281,0,2,0.00673874,-0.2,0,0.205013,0.00211088,0.1992,0.2112,2.7307e-06,0.0016,1,0,1,0,0,0,0,0,0,0,13.2566,0.0248923,0.00411102,18.3485,-0.996664,RUN_00099,ATM_038,1799402069,1799402368,POWER_FAILURE,ABNORMAL,POWER_OUTAGE,1,False,5091,POWER_OUTAGE,
0,28.7235,0.0349473,28.62,28.8,-0.0133623,-0.05,0,62.0053,1.48641,59.8,64.88,1.0227,4.96,0,1008.81,0.077276,1008.65,1008.95,0.044034,0.07,0,171.354,1.39186,167.3,175.1,0.0276776,0.6,0,229.997,1.86971,222,233.5,0.626611,2.8,0,1.41319,0.00628716,1.396,1.4288,-0.00014254,0.008,0,0,0,2,1,0.00666667,1,0,0,0,15.4182,0.358454,0.247392,20.7213,-0.617868,RUN_00063,ATM_037,1796301237,1796301536,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5534,HIGH_HUMIDITY,
0,27.5672,0.0757252,27.44,27.75,0.0489212,0.28,0,55.2238,0.200412,54.7,55.53,-0.125132,-0.69,0,1006.94,0.0303346,1006.87,1007.05,0.000787075,0.09,0,188.857,1.51014,184.5,194.1,0.0788542,3.6,0,223.37,14.0194,174.1,232,-0.309639,0,0,1.41597,0.0062893,1.3984,1.436,0.000218605,0.0136,0.17,0,0,1,1,0.00333333,1,0,0,0,12.8088,0.021869,0.00773633,17.7834,-0.93279,RUN_00088,ATM_020,1798395460,1798395759,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,29.0838,POWER_INSTABILITY,
0,38.8702,0.181254,38.52,39.18,0.124741,0.63,0,28.0325,0.234762,27.57,28.54,-0.158654,-0.78,0,1007.58,0.05359,1007.45,1007.69,0.00824062,0.02,0,191.613,1.46803,188.3,195.6,0.0213496,0.4,0,227.019,1.53526,221.5,229.8,0.830068,0.1,0,0.923419,0.00396023,0.912,0.9368,-2.47683e-05,0.0096,0,0,0,0,0,0,0,0,0,0,12.2464,0.0319907,0.013204,17.0962,-0.971572,RUN_00046,ATM_011,1794843362,1794843661,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.967,FAN_STALL,
0,29.2849,0.0443432,29.21,29.43,-0.0235184,-0.11,0,55.156,0.077816,54.94,55.33,-0.00453552,-0.02,0,1009.43,0.0618538,1009.31,1009.58,0.028076,0.07,0,385.272,1.49497,381.5,389.1,-0.306895,-2,0,227.303,0.894105,225.1,229.6,-0.461294,-0.1,0,1.41293,0.00617487,1.3904,1.4312,2.98563e-05,-0.004,0,0,0,0,0,0,0,0,0,0,14.1311,0.0374162,-0.0212224,19.3591,-0.278366,RUN_00013,ATM_037,1791943459,1791943758,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,29.3267,0.0525547,29.2,29.44,0.0268979,0.04,0,53.2673,0.207817,52.87,53.72,-0.127963,-0.47,0,1007.79,0.0871622,1007.59,1007.99,-0.0551695,-0.3,0,196.721,11.7122,181.5,215.2,-1.56714,-24,0,227.5,0,227.5,227.5,0,0,0,1.42082,0.00606802,1.4016,1.4384,0.000207554,-0.0024,0,0,0,8,3,0.02,2,0.553333,5,103,13.6929,0.0272554,-0.011106,18.8388,-0.863255,RUN_00162,ATM_028,1804833687,1804833986,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,29.4672,0.1282,29.25,29.71,0.0862283,0.43,0,52.8879,0.467936,52.17,53.73,-0.316037,-1.31,0,1007.51,0.0632698,1007.35,1007.63,0.0331772,0.15,0,182.149,10.6288,165.3,194.6,3.77246,0.6,0,231.858,0.961305,229.6,234.9,-0.405305,-1.6,0,1.42103,0.00622098,1.4016,1.4424,-0.000188877,-0.0128,0,0,0,19822,155,0.81,243,0.816667,1,245,13.7097,0.0307502,-0.0144139,18.8537,-0.980091,RUN_00123,ATM_042,1801466055,1801466354,TAMPER,ABNORMAL,TAMPER,1,False,40.7335,TAMPER,
0,29.0212,0.0689213,28.91,29.19,0.0442268,0.21,0,55.2726,0.277158,54.73,55.68,-0.185065,-0.71,0,1008.09,0.0420658,1007.97,1008.2,-0.00399271,0.14,0,223.658,1.70003,219.5,227.6,-0.678904,1.3,0.01,227.5,0,227.5,227.5,0,0,0.00333333,1.42104,0.00641149,1.4056,1.4376,-6.50674e-05,-0.0168,0,0,0,2,1,0.00666667,1,0,0,0,13.9613,0.0255157,-0.0112454,19.148,-0.946085,RUN_00162,ATM_028,1804832367,1804832666,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,31.7902,0.53302,30.87,32.73,0.368627,1.85,0,44.6268,1.19108,42.49,46.66,-0.823044,-4.07,0,1008.66,0.0531206,1008.51,1008.76,0.0210838,0.14,0,10.246,0.958863,7.5,13.3,-0.171407,-0.7,0,0.916333,0.359212,0.1,1.9,0.0262763,0.1,0,0.204885,0.00204618,0.1992,0.2112,3.84004e-06,-0.0024,1,0,1,14,7,0.0166667,3,0.25,2,75,13.1812,0.0528613,0.0324827,18.257,-0.998139,RUN_00099,ATM_038,1799401769,1799402068,POWER_FAILURE,ABNORMAL,POWER_OUTAGE,1,False,5091,POWER_OUTAGE,
0,37.5568,0.0713183,37.46,37.72,0.0391512,0.19,0,31.9379,0.0786391,31.7,32.12,-0.0270475,-0.15,0,1009.01,0.046188,1008.92,1009.12,-0.00745528,0.07,0,321.128,9.83551,305.7,334.4,-5.03276,-16.6,0,225.358,1.77499,217.2,229.1,0.0389938,4.2,0,1.98894,0.00833114,1.9696,2.016,-0.000234413,-0.0008,0,0,0,6,1,0.02,3,0.38,3,89,12.9919,0.037822,0.0171085,18.037,-0.681551,RUN_00034,ATM_024,1793743548,1793743847,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.8426,COOLING_DEGRADATION,-119
0,28.4644,0.0740581,28.35,28.66,-0.0471295,-0.3,0,98.0804,0.308704,97.33,98.49,0.197474,0.96,0,1010.07,0.0439391,1009.95,1010.19,-0.0155759,-0.06,0,176.204,5.18967,155.1,181.6,1.46104,20.2,0,228.407,0.595973,226.5,230,0.0611967,-0.4,0,1.41801,0.00621481,1.4008,1.4416,0.000344974,0.004,0,0,0,5,2,0.01,1,0.07,1,21,24.3304,0.0424083,-0.0178894,28.1311,-0.942898,RUN_00057,ATM_031,1795777165,1795777464,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.8001,HIGH_HUMIDITY,
0,28.5522,0.126598,28.28,28.75,-0.0860055,-0.41,0.01,54.73,7.10543e-15,54.73,54.73,0,0,0,1010.39,0.0324158,1010.3,1010.49,0.00889477,0.03,0,213.618,3.71193,187.5,220,1.19598,27.8,0,230.619,0.769159,228.6,232.5,0.20623,1.4,0,1.4106,0.00601585,1.3944,1.4272,0.000191586,0.008,0,0,0,4,1,0.0133333,1,0.0266667,1,8,13.4116,0.100802,-0.0685023,18.5549,0,RUN_00165,ATM_040,1805055127,1805055426,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,28.4962,0.0771717,28.32,28.64,-0.0503079,-0.22,0,53.4036,0.201432,53.07,53.92,0.1299,0.75,0,1010.05,0.0478491,1009.93,1010.19,-0.00402498,0.11,0,176.393,1.27418,173.3,180.2,0.0247949,-1.2,0,232.081,1.1382,229.5,235,0.532542,2.4,0,1.41965,0.0266148,1.3544,1.4936,0.000380122,0.0544,0,0,0,0,0,0,0,0,0,0,13.0405,0.0223685,-0.00650682,18.1116,-0.931245,RUN_00194,ATM_038,1807614800,1807615099,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,12.5232,SENSOR_NOISE,
0,28.1254,0.133958,27.93,28.41,0.0887054,0.36,0,51.4554,0.455687,50.61,52.09,-0.304975,-1.48,0,1007.52,0.0948664,1007.31,1007.7,0.0563449,0.29,0,193,11.1604,177,207.4,-0.363559,0.7,0,232.649,0.653682,230.8,234.5,0.0589153,-0.5,0,1.47311,0.0100717,1.4448,1.5,0.00546108,0.0336,0,0,0,12,3,0.02,6,0.43,2,129,12.3129,0.0239284,-0.0103139,17.1793,-0.983181,RUN_00034,ATM_024,1793734668,1793734967,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.8426,COOLING_DEGRADATION,-8999
0,28.4407,0.0722992,28.26,28.56,-0.0470905,-0.21,0,50.2448,0.188182,49.94,50.74,0.122234,0.69,0,1006.22,0.0475114,1006.1,1006.34,0.0209296,0.15,0,181.921,1.34465,177.9,185.6,-0.0713341,-2.3,0,227.89,0.829293,225.2,230.3,0.173793,1.7,0,1.24691,0.00631997,1.2296,1.2656,-0.00116118,-0.0064,0,0,0,1,1,0.00333333,1,0,0,0,12.2611,0.0199482,-0.0040903,17.0935,-0.926178,RUN_00177,ATM_030,1806166429,1806166728,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,83.6467,SENSOR_DRIFT,
0,29.3994,0.0951611,29.26,29.61,-0.0627026,-0.34,0,53.8079,0.464916,52.78,54.46,0.313819,1.53,0,1005.82,0.0315771,1005.74,1005.91,-0.00376964,-0.06,0,254.619,2.0357,248.7,259.4,-0.946064,-4.8,0,231.916,2.65502,220.6,234.5,-0.706664,-1,0,1.4151,0.00599977,1.3976,1.4344,0.00025276,-0.0048,0,0,0,10314,72,0.63,187,0.636667,3,189,13.9218,0.0513554,0.0316838,19.0674,-0.968952,RUN_00138,ATM_039,1802756978,1802757277,TAMPER,ABNORMAL,TAMPER,1,False,42.2864,TAMPER,
0,29.8127,0.0980979,29.48,29.93,0.0546641,0.35,0,51.0375,0.370496,50.63,52.19,-0.221652,-1.39,0,1006.49,0.0392073,1006.4,1006.59,0.0150472,0.06,0,221.378,10.1547,207.8,236.2,5.79378,15.9,0,228.402,0.869883,226.1,231,-0.163987,-1,0,1.42156,0.00581036,1.4032,1.4368,-0.000198786,0.0088,0,0,0,12604,80,0.796667,143,0.856667,2,164,13.5056,0.0327832,-0.0165329,18.6026,-0.962597,RUN_00123,ATM_042,1801461795,1801462094,TAMPER,ABNORMAL,TAMPER,1,False,40.7335,TAMPER,
0,28.9374,0.0299677,28.85,29.01,-0.0027095,0,0,54.0689,0.0808442,53.89,54.29,0.0152614,-0.06,0,1006.2,0.0597848,1006.07,1006.33,-0.0352727,-0.18,0,191.65,1.49661,186.8,196.2,-0.0384364,-0.8,0,235.227,0.666673,233.3,237,-0.0778489,-0.4,0,1.425,0.0267285,1.3456,1.5168,-0.00102422,-0.0576,0,0,0,1,1,0.00333333,1,0,0,0,13.6093,0.022382,0.00223245,18.7177,-0.517145,RUN_00190,ATM_011,1807208396,1807208695,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,12.0553,SENSOR_NOISE,
0,29.2138,0.054457,29.08,29.33,0.0315918,0.1,0,56.3137,0.187444,56.01,56.78,-0.112347,-0.53,0,1009.55,0.0836424,1009.37,1009.73,0.0146803,0.05,0,176.272,10.5137,157.7,189.3,5.08119,0.8,0,229.332,0.846869,227.4,231.8,0.376627,1.7,0,1.41234,0.00615177,1.396,1.4296,-0.000117708,0.0024,0,0,0,9,3,0.02,3,0.373333,2,112,14.3722,0.0226801,-0.00267091,19.6272,-0.885029,RUN_00139,ATM_025,1802865427,1802865726,NORMAL,HEALTHY,NORMAL,1,False,38.8105,TAMPER,
0,41.8365,0.252415,40.98,42.2,0.0194743,-0.52,0,26.1806,0.348844,25.65,27.45,0.00345057,0.84,0,1009.65,0.0314126,1009.55,1009.73,0.000461472,0.07,0,41.4817,67.3975,8.4,193.2,30.6476,181.1,0,40.691,85.713,0.9,231.4,38.649,226.8,0,0.407867,0.456729,0.196,1.4304,0.205886,1.2168,0.83,0,0.83,3,1,0.01,1,0.29,1,87,13.3939,0.0356765,0.0148579,18.5228,-0.97997,RUN_00096,ATM_029,1799145521,1799145820,POWER_FAILURE,ABNORMAL,POWER_OUTAGE,0.83,False,3133,POWER_OUTAGE,
